nx,ny,lat,lon,sand,silt,clay,slope,elev,MAT,MAP,pH,tot_OC,tot_N,s_type2_Acrisol,s_type2_Alisol,s_type2_Andosols,s_type2_Arenosol,s_type2_Cambisol,s_type2_Ferralsol,s_type2_Fluvisols,s_type2_Gleysol,s_type2_Lixisol,s_type2_Luvisol,s_type2_Nitisols,s_type2_Plinthosol,s_type2_Podzol,s_type2_Regosol,s_type2_Umbrisol
240,211,15.7500,-59.7500,0.5702,0.1799,0.2499,0.2496,213.6364,24.4917,1456.2222,5.2550,0.6136,0.0617,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,211,15.7500,-59.2500,0.6010,0.1690,0.2300,1.6686,373.6983,23.7639,1506.2222,4.9520,0.6202,0.0592,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,211,15.7500,-58.7500,0.6433,0.1424,0.2143,1.0846,319.4619,25.1000,1483.4722,5.5190,0.5942,0.0597,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,211,15.7500,-58.2500,0.7778,0.1137,0.1085,0.6055,202.3069,25.5472,1449.9445,5.2650,0.6775,0.0682,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,211,15.7500,-57.7500,0.6782,0.2178,0.1040,0.6508,198.1458,25.9889,1399.3889,5.1280,0.6216,0.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
245,211,15.7500,-57.2500,0.6283,0.1896,0.1821,1.2001,187.1264,25.1000,1364.6666,4.4150,0.6910,0.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,211,15.7500,-56.7500,0.6589,0.1167,0.2244,2.0999,355.7447,25.0444,1288.4166,4.5380,0.6237,0.0589,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,211,15.7500,-56.2500,0.4148,0.1713,0.4139,0.6471,251.4800,25.6722,1267.0000,4.6790,0.6232,0.0595,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,211,15.7500,-55.7500,0.6544,0.1728,0.1728,0.4687,181.9458,25.4472,1414.0555,4.4280,0.6218,0.0594,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,211,15.7500,-55.2500,0.7260,0.1024,0.1716,1.8787,494.3383,22.8889,1678.4722,4.8280,0.6384,0.0572,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,211,15.7500,-54.7500,0.7324,0.0784,0.1892,1.3982,557.0264,23.3611,1693.5834,4.9880,0.5070,0.0539,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,211,15.7500,-54.2500,0.7953,0.0648,0.1399,1.3717,525.3111,22.6194,1738.9445,4.8860,0.3512,0.0398,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,211,15.7500,-53.7500,0.9100,0.0400,0.0500,1.3696,594.3494,22.1333,1752.1111,4.7000,0.4153,0.0439,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,211,15.7500,-53.2500,0.9100,0.0400,0.0500,1.1799,541.3189,23.1139,1633.2222,4.7000,0.2701,0.0343,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,211,15.7500,-52.7500,0.9063,0.0408,0.0529,1.0481,428.6675,23.6194,1568.0555,4.7060,0.2813,0.0352,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,211,15.7500,-52.2500,0.6066,0.1056,0.2878,1.6065,432.1867,24.9167,1576.9445,5.1920,0.4205,0.0478,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,211,15.7500,-51.7500,0.5062,0.1486,0.3452,0.6288,338.4072,25.7250,1510.0000,5.2480,0.6254,0.0689,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,211,15.7500,-51.2500,0.5290,0.1180,0.3530,0.5225,321.5483,25.6361,1567.9166,5.3000,0.6269,0.0628,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,211,15.7500,-50.7500,0.5136,0.1152,0.3712,0.7939,340.4711,25.6167,1555.2778,5.3000,0.6133,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,211,15.7500,-50.2500,0.5180,0.1160,0.3660,1.1289,402.0842,24.6861,1700.1389,5.3000,0.5362,0.0514,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,211,15.7500,-49.7500,0.4471,0.1046,0.4483,1.5840,653.6730,23.9417,1692.6945,5.3020,0.7106,0.0706,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
261,211,15.7500,-49.2500,0.5364,0.1760,0.2876,1.3232,682.3492,23.9333,1597.0278,5.3760,0.7940,0.0774,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,211,15.7500,-48.7500,0.0665,0.5895,0.3440,2.1078,850.1334,22.5500,1506.0555,4.9250,0.5891,0.0576,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,212,16.2500,-67.7500,0.2500,0.5700,0.1800,12.3973,3470.1978,16.0833,1033.7778,5.2000,0.8774,0.0923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
225,212,16.2500,-67.2500,0.2600,0.5432,0.1968,11.0891,1897.0627,18.9750,1398.8611,5.3780,0.9158,0.0905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
226,212,16.2500,-66.7500,0.2925,0.4340,0.2735,11.3856,1607.5286,20.4694,1846.6389,5.6250,0.8437,0.0892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,212,16.2500,-66.2500,0.3267,0.3840,0.2893,7.2585,1215.7770,23.1000,2529.1943,5.5300,0.7504,0.0765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,212,16.2500,-65.7500,0.5384,0.2185,0.2431,1.8133,370.1028,25.3417,3177.6111,5.4160,0.9124,0.1152,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,212,16.2500,-65.2500,0.7314,0.0920,0.1766,0.1649,199.7747,25.4139,3316.2500,6.2160,1.0481,0.1202,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,212,16.2500,-64.7500,0.7500,0.0800,0.1700,0.1180,185.2805,25.3111,3142.6389,6.3000,1.0163,0.1206,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,212,16.2500,-64.2500,0.7500,0.0800,0.1700,0.1749,191.1864,25.1889,2500.6943,6.3000,0.8660,0.1122,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,212,16.2500,-63.7500,0.6873,0.1427,0.1700,0.1900,199.4011,25.1472,1792.5834,6.0340,0.4723,0.0564,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,212,16.2500,-63.2500,0.7373,0.0878,0.1749,0.1508,209.6870,25.0722,1274.2778,6.1670,0.3438,0.0381,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,212,16.2500,-62.7500,0.6472,0.0983,0.2545,0.7099,280.6175,24.1250,1094.3055,5.3840,0.6029,0.0633,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,212,16.2500,-62.2500,0.5730,0.1420,0.2850,1.3739,483.6853,23.3306,1128.1945,5.5150,0.5440,0.0533,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,212,16.2500,-61.7500,0.6890,0.0635,0.2475,0.9968,508.6142,23.3667,1114.5000,5.0750,0.5705,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,212,16.2500,-61.2500,0.7100,0.0500,0.2400,0.5672,427.2331,23.3806,1147.7222,5.0000,0.5734,0.0596,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,212,16.2500,-60.7500,0.7100,0.0500,0.2400,0.6351,389.0806,23.6444,1227.3055,5.0000,0.5808,0.0612,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,212,16.2500,-60.2500,0.6780,0.0620,0.2600,0.5957,305.6372,24.1833,1386.5834,5.0000,0.6008,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,212,16.2500,-59.7500,0.6574,0.1829,0.1597,0.5474,259.6694,24.5111,1485.7222,5.1790,0.6043,0.0628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
241,212,16.2500,-59.2500,0.6147,0.1749,0.2104,1.5118,329.1550,24.7806,1495.8055,4.8830,0.6098,0.0617,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,212,16.2500,-58.7500,0.6660,0.1475,0.1865,0.6743,187.7667,25.5889,1443.3334,5.0550,0.6186,0.0645,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,212,16.2500,-58.2500,0.6257,0.1827,0.1916,0.4419,156.6828,25.8694,1373.5834,5.3290,0.6233,0.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
244,212,16.2500,-57.7500,0.6292,0.2202,0.1506,0.3417,146.9767,25.9139,1303.8055,4.7660,0.6521,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
245,212,16.2500,-57.2500,0.5647,0.1529,0.2824,1.5498,249.8842,25.9111,1268.4722,4.5300,0.6376,0.0660,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,212,16.2500,-56.7500,0.2960,0.1986,0.5054,0.3059,132.9131,26.0528,1242.1389,4.7420,0.6199,0.0631,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,212,16.2500,-56.2500,0.3928,0.2111,0.3961,0.2460,143.9119,26.1472,1258.3889,4.8850,0.6196,0.0634,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,212,16.2500,-55.7500,0.7128,0.1661,0.1211,0.2031,139.3283,25.9194,1349.5278,4.8190,0.6200,0.0629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
249,212,16.2500,-55.2500,0.8092,0.0777,0.1131,1.5392,300.3450,23.9806,1541.5278,4.7500,0.6316,0.0553,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,212,16.2500,-54.7500,0.4009,0.1039,0.4952,1.3931,415.8033,24.4750,1570.9166,5.1920,0.6688,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,212,16.2500,-54.2500,0.6140,0.1040,0.2820,1.1989,336.4611,24.0361,1637.8611,5.1800,0.4940,0.0534,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,212,16.2500,-53.7500,0.8841,0.0456,0.0703,1.3635,395.9628,23.0639,1721.3334,4.7420,0.3023,0.0376,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,212,16.2500,-53.2500,0.9063,0.0408,0.0529,1.4138,550.0861,22.7972,1705.0555,4.7060,0.3023,0.0376,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,212,16.2500,-52.7500,0.7361,0.0776,0.1863,1.4677,515.7733,23.8500,1583.3055,4.9820,0.2701,0.0343,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,212,16.2500,-52.2500,0.5733,0.1128,0.3139,1.6174,486.7556,24.3000,1582.8611,5.2460,0.3268,0.0386,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,212,16.2500,-51.7500,0.5372,0.1197,0.3431,1.4554,443.5258,25.2778,1567.3334,5.2980,0.3610,0.0417,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,212,16.2500,-51.2500,0.5367,0.1194,0.3439,1.4241,437.9869,24.8361,1617.9445,5.3000,0.4313,0.0443,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,212,16.2500,-50.7500,0.4475,0.1036,0.4489,1.6767,478.3786,24.8528,1627.1945,5.2960,0.6922,0.0627,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,212,16.2500,-50.2500,0.4300,0.1000,0.4700,1.7885,526.1191,24.0417,1647.1111,5.3000,0.7774,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,213,16.7500,-67.7500,0.2864,0.5266,0.1870,7.3081,3848.9211,11.2694,646.5000,5.6200,0.6860,0.0766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
225,213,16.7500,-67.2500,0.2760,0.5390,0.1850,14.4248,3102.5740,13.3472,923.5555,5.5000,0.9014,0.0901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
226,213,16.7500,-66.7500,0.2732,0.5323,0.1945,13.7529,2761.4780,13.3500,1124.1666,5.4600,1.0090,0.1046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
227,213,16.7500,-66.2500,0.2925,0.4340,0.2735,10.9613,2761.9932,16.0444,1598.0000,5.6250,0.8702,0.0926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,213,16.7500,-65.7500,0.3028,0.3905,0.3067,8.1953,1529.8428,23.3472,3175.0557,5.4400,0.8294,0.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,213,16.7500,-65.2500,0.4173,0.2944,0.2883,1.3034,322.8628,25.3472,3624.0833,5.3900,0.9243,0.1193,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,213,16.7500,-64.7500,0.6221,0.1622,0.2157,0.1665,210.8969,25.1694,3438.7222,5.8940,0.9312,0.1215,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,213,16.7500,-64.2500,0.7500,0.0800,0.1700,0.1359,208.5539,24.8944,2596.5833,6.3000,0.9312,0.1215,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,213,16.7500,-63.7500,0.7141,0.1154,0.1705,0.1720,226.5139,24.7528,1814.1666,6.1480,0.8823,0.1146,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,213,16.7500,-63.2500,0.5817,0.2483,0.1700,0.1329,220.4044,24.7167,1284.4445,5.5860,0.4353,0.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,213,16.7500,-62.7500,0.7410,0.0830,0.1760,0.1257,234.7161,24.6139,1044.1945,6.2600,0.6827,0.0726,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,213,16.7500,-62.2500,0.6186,0.1238,0.2576,0.5604,280.0778,24.0111,1020.2778,5.7160,0.7298,0.0774,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,213,16.7500,-61.7500,0.5924,0.1256,0.2820,1.2616,424.2083,23.6222,1049.6111,5.4200,0.6018,0.0637,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,213,16.7500,-61.2500,0.6960,0.0590,0.2450,0.6926,438.3236,23.4139,1126.3055,5.0500,0.5848,0.0618,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,213,16.7500,-60.7500,0.7100,0.0500,0.2400,0.6639,444.5347,23.5417,1263.3611,5.0000,0.5848,0.0618,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,213,16.7500,-58.2500,0.6700,0.2300,0.1000,0.0598,104.2464,26.0472,1334.2222,5.2000,0.6186,0.0645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
244,213,16.7500,-57.7500,0.6080,0.2234,0.1686,0.1501,111.5997,26.1444,1271.1389,5.0380,0.6233,0.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
245,213,16.7500,-57.2500,0.5458,0.2251,0.2291,0.4277,125.8322,26.2944,1237.9722,5.0890,0.6186,0.0645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
246,213,16.7500,-56.7500,0.6612,0.2294,0.1094,0.1029,111.8092,26.2111,1235.9722,5.1900,0.6186,0.0645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
247,213,16.7500,-56.2500,0.6700,0.2300,0.1000,0.0812,121.7139,26.1667,1263.3055,5.2000,0.6186,0.0645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
248,213,16.7500,-55.7500,0.6805,0.2195,0.1000,0.0868,135.6636,25.9833,1319.1945,5.1670,0.6195,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
249,213,16.7500,-55.2500,0.6816,0.1880,0.1304,0.2941,162.4756,25.5917,1380.1945,5.1620,0.6217,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
250,213,16.7500,-54.7500,0.2962,0.0940,0.6098,0.9217,286.4978,24.2306,1503.3889,5.1260,0.6100,0.0535,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,213,16.7500,-54.2500,0.4308,0.1083,0.4609,1.2951,350.0658,23.9861,1574.5555,5.2220,0.3871,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,213,16.7500,-53.7500,0.3901,0.0836,0.5263,1.6648,533.1805,22.6389,1663.3889,5.0460,0.3944,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,213,16.7500,-53.2500,0.5751,0.0771,0.3478,1.3563,650.4089,22.9750,1720.3889,4.9880,0.3346,0.0410,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,213,16.7500,-52.7500,0.3328,0.0978,0.5694,1.4778,574.2269,23.8278,1677.7222,5.1520,0.2701,0.0343,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,213,16.7500,-52.2500,0.2852,0.0927,0.6221,1.4161,546.0433,23.8278,1657.9166,5.1180,0.2800,0.0348,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,213,16.7500,-51.7500,0.3132,0.0957,0.5911,1.5505,656.1936,23.7722,1665.6945,5.1380,0.3238,0.0376,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,213,16.7500,-51.2500,0.4327,0.1172,0.4501,1.6273,636.4403,24.0861,1584.0278,5.2380,0.3120,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,213,16.7500,-50.7500,0.2643,0.1154,0.6203,1.5533,626.3308,23.9500,1542.1666,5.1580,0.3981,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,213,16.7500,-50.2500,0.4035,0.1085,0.4880,1.4087,631.9842,24.0806,1502.3889,5.2900,0.7629,0.0744,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,214,17.2500,-66.7500,0.4516,0.3280,0.2204,10.2018,3635.7717,11.4194,792.0555,7.5670,0.9804,0.0924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,214,17.2500,-66.2500,0.2402,0.5162,0.2436,9.8292,3703.2861,10.3083,849.1389,6.4680,0.8127,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
228,214,17.2500,-65.7500,0.3279,0.3938,0.2783,8.1877,3206.2532,14.6639,1330.8055,6.0350,0.8268,0.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,214,17.2500,-65.2500,0.2811,0.4191,0.2998,9.8457,1898.9784,21.1833,2564.0000,5.6860,0.8718,0.0955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,214,17.2500,-64.7500,0.2262,0.4444,0.3294,5.3846,676.1119,23.7639,2632.3333,5.6480,0.8708,0.1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,214,17.2500,-64.2500,0.3675,0.3367,0.2958,2.1200,369.4594,24.4083,2217.0278,5.8460,0.8998,0.1114,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
